# x,y,Size
1.341772151898734222e+00 2.985074626865671377e-01 2.365448091426204102e-01
6.038461538461538325e+00 5.913043478260869845e-01 2.370227315699886261e-01
8.611111111111110716e+00 5.175438596491228616e-01 2.370227315699886261e-01
1.197674418604651070e+00 2.720588235294117418e-01 2.336890327138675671e-01
2.723076923076923173e+00 3.953488372093023062e-01 2.573885796438243889e-01
2.265060240963855609e+00 4.611111111111111382e-01 2.764555142378458674e-01
2.000000000000000000e+00 4.713375796178344013e-01 3.528765888420853925e-01
1.511784511784511675e+00 3.826923076923076650e-01 4.397831057130502375e-01
1.839826839826839810e+00 4.461883408071748991e-01 4.189355801084591602e-01
1.825471698113207530e+00 4.370370370370370572e-01 3.786228844745268551e-01
1.747933884297520724e+00 4.021739130434782705e-01 4.274656819398552354e-01
1.730593607305936033e+00 4.821428571428571508e-01 3.846307627719496303e-01
2.058536585365853711e+00 4.740566037735848837e-01 4.341124373332589381e-01
1.916230366492146509e+00 4.394736842105262942e-01 3.938734166503440326e-01
1.786069651741293507e+00 4.931129476584021898e-01 3.701166050988026202e-01
2.354037267080745455e+00 4.930747922437673236e-01 3.798759958603454834e-01
1.798122065727699503e+00 4.439024390243902496e-01 3.714252935584808624e-01
1.786069651741293507e+00 5.416666666666666297e-01 3.633704239859867346e-01
2.010582010582010692e+00 4.601542416452442108e-01 3.714252935584808624e-01
2.010695187165775444e+00 4.673629242819843377e-01 3.701166050988026202e-01
1.863309352517985573e+00 3.036303630363036410e-01 3.355922890136018300e-01
2.061224489795918213e+00 5.335820895522388474e-01 3.414469353777224159e-01
1.964285714285714191e+00 5.872340425531914487e-01 3.174081130827784980e-01
1.677966101694915224e+00 6.215139442231075728e-01 3.162277660168379412e-01
1.689655172413793149e+00 6.557377049180327377e-01 2.931789187624318505e-01
1.547101449275362306e+00 4.869358669833729336e-01 3.773061125146239259e-01
1.586776859504132275e+00 5.234159779614324659e-01 3.736611319222725158e-01
1.789699570815450613e+00 4.617283950617284138e-01 3.843957799026108124e-01
1.446096654275093041e+00 4.860759493670885889e-01 3.714252935584808624e-01
1.760000000000000009e+00 4.633507853403141530e-01 3.798759958603454834e-01
1.762557077625570789e+00 5.054644808743169460e-01 3.798759958603454834e-01
1.468634686346863560e+00 4.430992736077482008e-01 3.917536462173362710e-01
1.743169398907103762e+00 5.347222222222222099e-01 3.382103984905879823e-01
1.317152103559870557e+00 5.236907730673316941e-01 3.905100968215959312e-01
1.836633663366336711e+00 5.590062111801241684e-01 3.736611319222725158e-01
1.737373737373737459e+00 5.095541401273885329e-01 3.736611319222725158e-01
1.355987055016181220e+00 5.204819277108433395e-01 3.761947518898701714e-01
1.670886075949367111e+00 4.694960212201591543e-01 3.736611319222725158e-01
1.347826086956521729e+00 5.215189873417721556e-01 3.950918386598358256e-01
1.590697674418604546e+00 4.750733137829912245e-01 3.675476539041794832e-01
1.371428571428571441e+00 5.065274151436031103e-01 3.798759958603454834e-01
1.313915857605177928e+00 5.224999999999999645e-01 3.917536462173362710e-01
1.412186379928315416e+00 4.160756501182032996e-01 3.914133351563118812e-01
1.485106382978723438e+00 4.318181818181818232e-01 3.517571720777106226e-01
1.450819672131147486e+00 4.481792717086834910e-01 3.547458168810375123e-01
1.349397590361445687e+00 4.939024390243902385e-01 3.528765888420853925e-01
1.217557251908397031e+00 4.680851063829787329e-01 3.393319127827094661e-01
1.221014492753623282e+00 4.204851752021563360e-01 3.878900818483637103e-01
1.136507936507936467e+00 4.408060453400503564e-01 3.926047802988566482e-01
1.300000000000000044e+00 4.687500000000000000e-01 3.750000000000000000e-01
1.185185185185185119e+00 4.090909090909091161e-01 3.938734166503440326e-01
1.361216730038022904e+00 4.767123287671232723e-01 3.750000000000000000e-01
1.366101694915254239e+00 4.775413711583924581e-01 3.928608184096620271e-01
1.223241590214067198e+00 4.039301310043668103e-01 3.905100968215959312e-01
1.211309523809523725e+00 4.751131221719456788e-01 3.905100968215959312e-01
1.318611987381703488e+00 4.417040358744394601e-01 4.272654689219138047e-01
1.503472222222222321e+00 4.917257683215129904e-01 4.234217690526196898e-01
1.296636085626911239e+00 4.469026548672566101e-01 4.120816918460670775e-01
1.277955271565495154e+00 4.176072234762979729e-01 3.993950183154845179e-01
1.348547717842323745e+00 3.907103825136611919e-01 3.632839100365006790e-01
1.297101449275362306e+00 4.441624365482233494e-01 3.926047802988566482e-01
1.452173913043478315e+00 4.692082111436950420e-01 3.528765888420853925e-01
1.365079365079365115e+00 4.359673024523160745e-01 3.736611319222725158e-01
1.387596899224806224e+00 4.915730337078651480e-01 3.721740365924435801e-01
1.570754716981132004e+00 4.825396825396825462e-01 3.333333333333333148e-01
1.458536585365853622e+00 4.511784511784511786e-01 3.382103984905879823e-01
1.300411522633744932e+00 4.763406940063091288e-01 3.602233339332820972e-01
1.371040723981900467e+00 5.117056856187290892e-01 3.602233339332820972e-01
1.383966244725738370e+00 4.476744186046511809e-01 3.811315956199448629e-01
1.449392712550607198e+00 4.807692307692307820e-01 3.721740365924435801e-01
1.610837438423645240e+00 4.693251533742331394e-01 3.602233339332820972e-01
1.524271844660194164e+00 5.000000000000000000e-01 3.612647913140818456e-01
1.488188976377952777e+00 4.328358208955223607e-01 3.938734166503440326e-01
1.515418502202643181e+00 4.899135446685878859e-01 3.892314924751221761e-01
1.393574297188755029e+00 5.175438596491228616e-01 3.992350764752636283e-01
1.687830687830687904e+00 5.328719723183390489e-01 3.678788835734048690e-01
1.682051282051282071e+00 5.369127516778523512e-01 3.528765888420853925e-01
1.529914529914529808e+00 4.943502824858757028e-01 3.926047802988566482e-01
1.604060913705583680e+00 5.000000000000000000e-01 3.393319127827094661e-01
1.472906403940886788e+00 4.267515923566879144e-01 3.393319127827094661e-01
1.716577540106951849e+00 4.819672131147541005e-01 3.612647913140818456e-01
1.497816593886462933e+00 4.444444444444444198e-01 3.721740365924435801e-01
1.440366972477064245e+00 4.753086419753086433e-01 3.612647913140818456e-01
1.317269076305220832e+00 4.242424242424242542e-01 3.811315956199448629e-01
1.848000000000000087e+00 4.615384615384615641e-01 3.038353202218283533e-01
1.535885167464114742e+00 4.166666666666666852e-01 3.314046768364318774e-01
1.422018348623853123e+00 4.763406940063091288e-01 3.602233339332820972e-01
1.588541666666666741e+00 4.230769230769230727e-01 3.403129700652838263e-01
1.397196261682243090e+00 4.407894736842105088e-01 3.465434731067472129e-01
1.311403508771929793e+00 4.123076923076923195e-01 3.393319127827094661e-01
1.224409448818897683e+00 4.513274336283185639e-01 3.602233339332820972e-01
1.488888888888888928e+00 4.199999999999999845e-01 3.590327721200743949e-01
1.478448275862068950e+00 4.584527220630372768e-01 3.505012882142265473e-01
1.347826086956521729e+00 4.733542319749216576e-01 3.602233339332820972e-01
1.459715639810426513e+00 5.395189003436425823e-01 3.590327721200743949e-01
1.653846153846153744e+00 4.705882352941176405e-01 3.750000000000000000e-01
1.666666666666666741e+00 4.962962962962962910e-01 3.297515117168591803e-01
1.605769230769230838e+00 4.984423676012461057e-01 3.528765888420853925e-01
1.518324607329842868e+00 4.362416107382550146e-01 3.425791821085628075e-01
1.334763948497854180e+00 4.693251533742331394e-01 3.590327721200743949e-01
1.313008130081300795e+00 4.273504273504273310e-01 3.798719306265713747e-01
1.529100529100529071e+00 4.421768707482993110e-01 3.425791821085628075e-01
1.502512562814070307e+00 4.379084967320261423e-01 3.465434731067472129e-01
1.191235059760956227e+00 3.918128654970760016e-01 3.373685486881263795e-01
1.256302521008403339e+00 3.964497041420118606e-01 3.403129700652838263e-01
1.288702928870292919e+00 4.906249999999999778e-01 3.602233339332820972e-01
1.437209302325581417e+00 4.901960784313725283e-01 3.612647913140818456e-01
1.178181818181818219e+00 4.103260869565217295e-01 3.798719306265713747e-01
1.210526315789473673e+00 4.046920821114369238e-01 3.382103984905879823e-01
1.575471698113207530e+00 5.063291139240506666e-01 3.517571720777106226e-01
1.745454545454545370e+00 5.679999999999999494e-01 3.262095023220575873e-01
1.521531100478468845e+00 4.267912772585669701e-01 3.324112476572668173e-01
1.360995850622406689e+00 4.463768115942028936e-01 3.878900818483637103e-01
1.515957446808510634e+00 4.820143884892086339e-01 3.193813619217383271e-01
1.541062801932367110e+00 5.049180327868852958e-01 3.590327721200743949e-01
1.303030303030302983e+00 4.696132596685083094e-01 4.020540705454443975e-01
1.273109243697478909e+00 4.722222222222222099e-01 3.602233339332820972e-01
1.509708737864077666e+00 4.902597402597402843e-01 3.632839100365006790e-01
1.510548523206751037e+00 4.901960784313725283e-01 3.926047802988566482e-01
1.359307359307359242e+00 4.904458598726114671e-01 3.602233339332820972e-01
1.557788944723618174e+00 5.101351351351350871e-01 3.602233339332820972e-01
1.441176470588235281e+00 4.198895027624309217e-01 3.743940974039791092e-01
1.348739495798319421e+00 5.159235668789808882e-01 3.517571720777106226e-01
1.406926406926406914e+00 4.480712166172106659e-01 3.607367521709040070e-01
1.688034188034188032e+00 4.367245657568238348e-01 4.000000000000000222e-01
1.275590551181102317e+00 4.217877094972067309e-01 3.798719306265713747e-01
1.264367816091954033e+00 3.566084788029925123e-01 3.811315956199448629e-01
1.529680365296803624e+00 3.888888888888888951e-01 3.892314924751221761e-01
1.392712550607287492e+00 4.670329670329670391e-01 3.878900818483637103e-01
1.504385964912280604e+00 4.269662921348314488e-01 3.733584271007189259e-01
1.333333333333333259e+00 4.660493827160493985e-01 3.602233339332820972e-01
1.308016877637130815e+00 4.631901840490797451e-01 3.602233339332820972e-01
1.335907335907335902e+00 4.532967032967032961e-01 3.784592990640274213e-01
1.407563025210084140e+00 3.878627968337730603e-01 3.892314924751221761e-01
1.393013100436681251e+00 4.583333333333333148e-01 3.678788835734048690e-01
1.269503546099290725e+00 4.289215686274509554e-01 3.926047802988566482e-01
1.384615384615384581e+00 3.755760368663594306e-01 4.007252553962159514e-01
1.370517928286852483e+00 4.709141274238227148e-01 3.798719306265713747e-01
1.372950819672131173e+00 4.106145251396647877e-01 3.892314924751221761e-01
1.418032786885245811e+00 4.245810055865921750e-01 3.733584271007189259e-01
1.539215686274509887e+00 5.273972602739726012e-01 3.602233339332820972e-01
1.578125000000000000e+00 4.354066985645932975e-01 2.810257169286115575e-01
1.404444444444444384e+00 4.631901840490797451e-01 3.602233339332820972e-01
1.473684210526315708e+00 5.164473684210526550e-01 3.710045037481157770e-01
1.256704980842911823e+00 4.184782608695652439e-01 3.798719306265713747e-01
1.418972332015810300e+00 4.394736842105262942e-01 3.938541887195700086e-01
1.488888888888888928e+00 4.049586776859503967e-01 3.892314924751221761e-01
1.334661354581673232e+00 3.798449612403100861e-01 3.798719306265713747e-01
1.365758754863813262e+00 4.158163265306122347e-01 4.020540705454443975e-01
1.321299638989169578e+00 4.257907542579075222e-01 3.938541887195700086e-01
1.404255319148936199e+00 4.097421203438395554e-01 3.798719306265713747e-01
1.379912663755458624e+00 4.748427672955974899e-01 3.590327721200743949e-01
1.181184668989547104e+00 4.330708661417322913e-01 4.047984987911401045e-01
1.382470119521912455e+00 4.809782608695652439e-01 4.091835684146547525e-01
1.456140350877193068e+00 4.125683060109289757e-01 3.798719306265713747e-01
1.422950819672131217e+00 4.549356223175965441e-01 4.020470684630304548e-01
1.454237288135593165e+00 4.113924050632911666e-01 3.759755214401375722e-01
1.387096774193548487e+00 4.569892473118279397e-01 4.020540705454443975e-01
1.559471365638766427e+00 4.020618556701031077e-01 3.726779962499649490e-01
1.425531914893616969e+00 3.899204244031830302e-01 3.811315956199448629e-01
1.409836065573770503e+00 4.594594594594594850e-01 4.020540705454443975e-01
1.217557251908397031e+00 4.184782608695652439e-01 3.621531156024410669e-01
1.329842931937172734e+00 3.279220779220779480e-01 3.342264458016012685e-01
1.548543689320388328e+00 4.638554216867469826e-01 3.602233339332820972e-01
1.399122807017543879e+00 4.502923976608186885e-01 3.689883688639485348e-01
1.634146341463414531e+00 4.094707520891364694e-01 3.914069998278591478e-01
1.613756613756613723e+00 4.024390243902439268e-01 3.475886129696584281e-01
1.522727272727272707e+00 3.972972972972972916e-01 3.822335017873779162e-01
1.437768240343347603e+00 3.848167539267015602e-01 3.904053750620288810e-01
1.375510204081632715e+00 3.604060913705584013e-01 3.831733866353511653e-01
1.641025641025640969e+00 4.441087613293051573e-01 3.602943191600159190e-01
1.516587677725118377e+00 4.298245614035087758e-01 3.602943191600159190e-01
1.642156862745097978e+00 4.094707520891364694e-01 3.904053750620288810e-01
1.352000000000000091e+00 4.459459459459459429e-01 4.020540705454443975e-01
1.656716417910447658e+00 4.732142857142856984e-01 3.528765888420853925e-01
1.710659898477157270e+00 3.727034120734908362e-01 3.904053750620288810e-01
1.576354679802955738e+00 4.188790560471976621e-01 3.971025579535295558e-01
1.652173913043478271e+00 4.137931034482758563e-01 3.475886129696584281e-01
1.575645756457564550e+00 4.038876889848811991e-01 3.863548537196093702e-01
1.367346938775510168e+00 4.048672566371681603e-01 3.938279992388200035e-01
1.590000000000000080e+00 4.796238244514106630e-01 3.602233339332820972e-01
1.479087452471482989e+00 4.501216545012165504e-01 3.745810452006179680e-01
1.784482758620689724e+00 3.866666666666666585e-01 2.639072920999520067e-01
4.500000000000000000e+00 7.906976744186046124e-01 1.518793325993465504e-01
1.428057553956834536e+00 3.688888888888888773e-01 3.922322702763680335e-01
1.304635761589403975e+00 3.837719298245614308e-01 3.938279992388200035e-01
1.419141914191419218e+00 4.416135881104034100e-01 3.977087275707439917e-01
1.395833333333333259e+00 3.622881355932203173e-01 3.946519864433166158e-01
1.471014492753623282e+00 4.462242562929061851e-01 3.657165922818954029e-01
1.348122866894198024e+00 4.013605442176870763e-01 3.922322702763680335e-01
1.464788732394366244e+00 4.151785714285714524e-01 3.863548537196093702e-01
1.401459854014598605e+00 4.749999999999999778e-01 3.793777072983501863e-01
1.320689655172413879e+00 4.146919431279620927e-01 3.753647629375204131e-01
1.299319727891156573e+00 3.774403470715835263e-01 3.753647629375204131e-01
1.110749185667752492e+00 2.958057395143487978e-01 3.720414834092062306e-01
1.323232323232323315e+00 3.731343283582089776e-01 3.914133351563118812e-01
1.425373134328358216e+00 4.570707070707070718e-01 3.736611319222725158e-01
1.249211356466876977e+00 4.302325581395348708e-01 3.914133351563118812e-01
1.482517482517482499e+00 4.249999999999999889e-01 3.847591128691741913e-01
1.346405228758170036e+00 4.130925507900677363e-01 3.946519864433166158e-01
1.332179930795847733e+00 4.392059553349875745e-01 3.753647629375204131e-01
1.478114478114478159e+00 4.410480349344977902e-01 3.984798212713912546e-01
1.456521739130434812e+00 3.868778280542986558e-01 3.922322702763680335e-01
1.367346938775510168e+00 3.798449612403100861e-01 3.822335017873779162e-01
1.794871794871794934e+00 4.381720430107526876e-01 4.059688293738357157e-01
1.563636363636363713e+00 4.000000000000000222e-01 3.822335017873779162e-01
1.335849056603773510e+00 4.105263157894736836e-01 3.733584271007189259e-01
1.486363636363636331e+00 4.023323615160349642e-01 3.321863765276004132e-01
1.614406779661016866e+00 4.335839598997493494e-01 4.143618076117897009e-01
1.432330827067669121e+00 3.933649289099526158e-01 3.965426444258912109e-01
1.544186046511627941e+00 4.839743589743589758e-01 3.538554439508811988e-01
1.721925133689839571e+00 4.451827242524916683e-01 3.333333333333333148e-01
1.531707317073170760e+00 5.139860139860139565e-01 3.612647913140818456e-01
1.214814814814814792e+00 4.733727810650887324e-01 3.487587318781057988e-01
1.500000000000000000e+00 4.158730158730158943e-01 3.393319127827094661e-01
1.345991561181434593e+00 4.569732937685460072e-01 3.612647913140818456e-01
1.543269230769230838e+00 4.565217391304347561e-01 3.612647913140818456e-01
1.370833333333333348e+00 4.106145251396647877e-01 3.811315956199448629e-01
1.456221198156681940e+00 4.916387959866220791e-01 3.475886129696584281e-01
1.440758293838862558e+00 4.244372990353697528e-01 3.475886129696584281e-01
1.534883720930232620e+00 4.441087613293051573e-01 3.892314924751221761e-01
1.469298245614035103e+00 4.060773480662983603e-01 3.892314924751221761e-01
1.299539170506912367e+00 3.987341772151898889e-01 3.574526828037345449e-01
1.489177489177489155e+00 4.829545454545454697e-01 4.105986166787167213e-01
1.338289962825278900e+00 4.004914004914004733e-01 4.215906442978032409e-01
1.754385964912280604e+00 4.459930313588850170e-01 3.509148955808522596e-01
1.700507614213198071e+00 4.468085106382978511e-01 3.793846119585841392e-01
1.594999999999999973e+00 5.049180327868852958e-01 3.583744423381349242e-01
1.280000000000000027e+00 3.715596330275229286e-01 2.562459797789080063e-01
