# x,y,Size
7.174721189591077852e-01 2.642857142857142905e-01 2.478120020938104906e-01
2.010309278350515427e+00 2.434782608695652273e-01 2.171962652885662814e-01
6.830357142857143016e-01 7.755102040816326536e-02 2.416276737911232930e-01
6.054687500000000000e-01 2.393162393162393264e-01 2.573885796438243889e-01
6.733870967741935054e-01 2.618025751072961538e-01 2.365448091426204102e-01
5.910931174089069096e-01 2.831050228310502126e-01 2.370227315699886261e-01
6.637931034482759118e-01 2.194092827004219537e-01 2.126273382228012487e-01
5.855513307984790972e-01 1.776061776061776121e-01 2.579086154679293696e-01
6.576923076923076872e-01 2.015503875968992220e-01 2.567572319707178696e-01
6.533333333333333215e-01 2.086956521739130321e-01 2.161979949807764922e-01
7.115384615384615641e-01 2.109090909090909072e-01 2.573885796438243889e-01
7.948717948717948234e-01 2.644628099173553792e-01 2.416276737911232930e-01
7.201646090534979949e-01 1.753731343283582156e-01 2.629193343331449051e-01
7.142857142857143016e-01 1.977186311787072215e-01 2.629193343331449051e-01
7.632653061224490276e-01 1.720430107526881858e-01 2.634736922190851760e-01
7.079999999999999627e-01 1.825095057034220591e-01 2.817838684678825034e-01
6.914062500000000000e-01 1.740740740740740755e-01 2.911397798078703136e-01
7.192307692307692291e-01 1.964285714285714246e-01 2.573885796438243889e-01
7.519379844961240345e-01 2.127659574468085124e-01 2.520844828977356622e-01
8.145695364238411118e-01 2.692307692307692180e-01 3.121118278813673208e-01
8.478260869565217295e-01 3.356643356643356779e-01 2.706951460018548472e-01
7.986798679867986861e-01 2.536873156342183133e-01 3.121118278813673208e-01
7.826086956521739468e-01 2.638888888888888951e-01 2.918403225853603011e-01
7.034220532319391817e-01 2.201492537313432807e-01 2.573885796438243889e-01
6.538461538461538547e-01 1.839080459770114917e-01 2.573885796438243889e-01
7.297297297297297147e-01 2.422907488986784097e-01 2.219646203405552243e-01
6.897810218978102093e-01 2.330827067669172803e-01 2.782796619904679414e-01
6.153846153846154188e-01 2.078853046594981990e-01 2.992081462322006002e-01
6.945454545454545769e-01 2.555555555555555358e-01 2.701716134791495860e-01
6.774193548387096309e-01 2.927756653992395486e-01 2.782796619904679414e-01
7.318840579710145233e-01 2.681159420289855322e-01 2.706951460018548472e-01
6.431226765799256118e-01 1.857142857142857206e-01 2.730731871078546091e-01
6.239999999999999991e-01 2.690582959641255600e-01 2.365448091426204102e-01
5.400000000000000355e-01 2.434782608695652273e-01 2.274137299089402098e-01
6.495726495726495964e-01 2.800000000000000266e-01 2.331158175881670180e-01
6.324110671936759021e-01 2.880658436213991980e-01 2.583152741974020228e-01
6.374501992031872399e-01 2.863070539419086957e-01 2.525729665824825720e-01
6.680000000000000382e-01 2.689075630252100724e-01 2.552812945083182128e-01
7.661870503597122406e-01 2.781690140845070602e-01 2.730731871078546091e-01
6.129032258064516236e-01 2.384615384615384748e-01 2.764136291538868417e-01
6.111111111111111605e-01 1.933333333333333293e-01 2.854925553714630637e-01
5.938566552901023421e-01 1.986062717770034902e-01 2.998126755983445690e-01
6.021897810218977964e-01 2.145454545454545392e-01 2.764136291538868417e-01
5.399239543726235269e-01 1.718750000000000000e-01 2.552812945083182128e-01
6.396761133603239280e-01 1.862348178137651911e-01 2.373964583751266011e-01
7.018181818181817855e-01 2.296296296296296280e-01 2.706951460018548472e-01
6.811594202898550998e-01 2.173913043478260809e-01 2.918403225853603011e-01
5.887096774193548709e-01 2.409090909090909061e-01 2.316702472867146201e-01
4.082568807339449490e-01 1.851851851851851749e-01 2.157620626553453103e-01
4.635193133047210146e-01 1.137440758293838811e-01 2.316702472867146201e-01
4.430379746835442778e-01 1.297297297297297369e-01 2.336890327138675671e-01
5.183673469387755084e-01 1.461187214611872065e-01 2.495164925097126674e-01
4.210526315789473450e-01 1.658536585365853744e-01 2.365448091426204102e-01
5.631067961165048263e-01 2.431506849315068497e-01 2.862039166620224395e-01
6.283524904214559115e-01 2.339622641509433998e-01 2.734860855637332167e-01
5.927272727272727693e-01 2.262773722627737238e-01 2.914138129852693049e-01
5.725490196078431016e-01 1.983805668016194457e-01 2.763456580612886904e-01
6.039215686274509443e-01 2.015810276679841917e-01 2.713979472175489516e-01
5.061728395061728669e-01 1.981132075471698228e-01 2.341611852424677620e-01
5.611814345991561481e-01 2.464454976303317446e-01 2.421371388206436659e-01
5.620155038759689914e-01 2.056451612903225923e-01 2.579086154679293696e-01
5.679999999999999494e-01 2.339449541284403800e-01 2.365448091426204102e-01
6.182572614107884057e-01 2.208333333333333259e-01 2.293168264575273785e-01
5.137931034482758896e-01 1.340206185567010266e-01 2.856548052752703737e-01
4.920634920634920362e-01 1.659751037344398272e-01 2.240702320248453838e-01
4.131274131274131345e-01 1.214574898785425044e-01 2.553191489361701927e-01
5.208333333333333703e-01 1.374570446735395302e-01 2.857142857142856984e-01
4.639175257731958935e-01 1.541353383458646531e-01 2.653061224489796088e-01
3.951048951048951041e-01 1.196911196911196879e-01 2.658685214275482434e-01
4.873949579831932666e-01 2.000000000000000111e-01 2.301116878580679315e-01
5.506607929515417998e-01 2.878787878787879007e-01 2.300617666756043789e-01
6.329588014981273325e-01 3.032786885245901676e-01 2.599480155948018512e-01
3.632812500000000000e-01 7.024793388429752261e-02 2.553191489361701927e-01
5.729166666666666297e-01 1.700000000000000122e-01 2.916033915456993642e-01
6.089743589743589203e-01 2.265372168284789656e-01 3.060587199377896583e-01
5.516129032258064724e-01 1.980198019801980291e-01 3.129221585256635185e-01
4.254385964912280604e-01 1.970443349753694673e-01 2.291666666666666574e-01
4.055118110236220486e-01 1.818181818181818232e-01 2.552613778869102235e-01
4.600760456273764176e-01 1.875000000000000000e-01 2.708333333333333148e-01
5.461847389558233123e-01 1.581027667984189755e-01 2.508121299138671989e-01
5.038759689922480689e-01 1.472868217054263684e-01 2.506490707591865208e-01
4.555555555555555469e-01 1.307692307692307765e-01 2.658685214275482434e-01
5.090909090909090384e-01 1.691729323308270583e-01 2.605597317351953102e-01
4.658634538152610638e-01 1.739130434782608647e-01 2.243030323287010519e-01
4.372469635627530549e-01 1.393442622950819554e-01 2.711044487568480266e-01
1.123711340206185572e+00 5.169491525423728362e-01 1.250000000000000000e-01
4.900990099009900902e-01 1.923076923076923184e-01 1.836352319626738117e-01
4.632768361581920957e-01 1.515151515151515194e-01 1.598721533954862994e-01
4.416243654822334941e-01 1.987577639751552661e-01 1.835206628143917773e-01
4.829268292682926678e-01 1.510416666666666574e-01 1.835206628143917773e-01
3.954545454545454475e-01 1.090047393364928924e-01 2.240702320248453838e-01
4.440433212996389711e-01 8.303249097472924223e-02 2.602999771778177207e-01
3.976377952755905665e-01 9.236947791164658306e-02 2.444402531180131510e-01
4.217391304347826164e-01 1.367924528301886766e-01 2.449320829929632348e-01
5.380952380952380709e-01 1.566820276497695730e-01 2.202036923775915200e-01
4.618644067796610075e-01 1.674418604651162767e-01 2.274137299089402098e-01
5.321637426900585055e-01 1.952662721893491105e-01 1.916997941258080929e-01
6.763005780346821316e-01 2.711864406779661008e-01 1.805309251744867116e-01
6.666666666666666297e-01 3.599999999999999867e-01 1.643989873053572914e-01
8.271604938271605034e-01 3.571428571428571508e-01 1.545867356002105508e-01
7.152317880794701876e-01 4.210526315789473450e-01 1.575994933548123256e-01
8.235294117647058432e-01 3.868613138686131658e-01 1.714615083752087099e-01
7.052023121387283044e-01 3.040935672514619714e-01 1.770046053032589273e-01
7.640449438202246979e-01 3.241758241758241899e-01 1.578106921579997546e-01
5.458715596330274700e-01 2.232558139534883690e-01 2.321191727213148259e-01
4.915254237288135819e-01 2.476635514018691586e-01 2.421029974745017577e-01
4.618644067796610075e-01 2.296650717703349331e-01 2.520844828977356622e-01
4.555555555555555469e-01 1.976047904191616800e-01 1.805309251744867116e-01
6.666666666666666297e-01 2.399999999999999911e-01 1.882864684640349340e-01
4.317180616740088350e-01 8.928571428571428770e-02 2.503780108001921190e-01
3.648068669527896879e-01 8.256880733944954587e-02 2.452875355653736378e-01
4.440433212996389711e-01 1.152416356877323383e-01 2.854925553714630637e-01
4.330985915492957528e-01 9.890109890109889668e-02 2.602999771778177207e-01
4.075630252100840289e-01 1.261682242990654068e-01 2.249942369017574328e-01
3.711790393013100209e-01 1.306532663316583021e-01 2.205106577455029082e-01
3.710937500000000000e-01 9.387755102040816479e-02 2.449320829929632348e-01
4.008097165991902910e-01 1.218487394957983166e-01 2.698978095246549191e-01
3.795918367346938771e-01 1.603773584905660299e-01 2.277437593371384739e-01
4.233870967741935609e-01 1.666666666666666574e-01 2.698978095246549191e-01
4.435146443514644266e-01 1.312217194570135803e-01 2.400649090815586972e-01
4.099099099099098864e-01 1.148325358851674666e-01 2.037002109316776166e-01
3.101851851851851749e-01 1.086956521739130405e-01 2.237455260009936220e-01
5.372340425531915153e-01 2.469135802469135665e-01 1.884903079396260395e-01
4.615384615384615641e-01 1.712328767123287576e-01 1.700588664992545851e-01
5.952380952380952328e-01 2.071005917159763343e-01 1.678180908358365697e-01
4.077253218884120400e-01 1.152073732718894017e-01 2.274137299089402098e-01
3.765690376569037490e-01 1.327014218009478774e-01 2.525729665824825720e-01
3.824884792626728203e-01 1.683673469387755028e-01 2.316702472867146201e-01
3.526011560693641522e-01 1.372549019607843257e-01 1.880022010142617939e-01
3.146067415730336991e-01 1.409395973154362325e-01 1.844583862706170585e-01
5.286624203821655987e-01 2.700729927007299302e-01 1.643989873053572637e-01
6.737588652482269236e-01 3.185185185185185341e-01 1.413083547360553804e-01
5.454545454545454142e-01 2.800000000000000266e-01 1.441874501821180932e-01
1.053571428571428603e+00 2.893081761006289221e-01 1.548609067921555282e-01
4.278606965174129306e-01 1.155778894472361817e-01 2.246681918783121623e-01
